,OverallQual,YearBuilt,YearRemodAdd,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
6,7.777777777777778,9.565217391304348,9.166666666666666,4.0,0.0,0.0,6.256855575868373,5.258889582033687,0.0,4.69937802349689,0.0,4.129972669298512,6.666666666666666,6.666666666666666,5.0,3.333333333333333,4.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,4.575539568345324,3.4646739130434785,1.0420475319926874,4.611082867310625
835,3.333333333333333,5.652173913043478,7.5,2.0,5.0,7.5,2.020109689213894,3.328134747348721,10.0,2.532826537664133,0.0,2.2259337989675068,6.666666666666666,6.666666666666666,2.0,0.0,10.0,1.6666666666666665,8.45360824742268,6.666666666666666,5.0,3.1366906474820144,3.9402173913043477,0.0,1.5776986951364176
850,5.555555555555555,9.492753623188406,8.833333333333332,4.0,5.0,0.0,3.0118829981718465,2.6450405489706803,0.0,1.7760884588804424,0.0,1.5608867294260553,3.333333333333333,6.666666666666666,1.0,0.0,10.0,1.6666666666666665,9.175257731958762,0.0,5.0,3.0215827338129495,1.9021739130434785,0.0,1.6370106761565837
1147,6.666666666666666,5.0,0.0,2.0,7.5,7.5,1.256855575868373,2.195882719900187,0.0,1.8175535590877678,3.8723872387238725,3.7351958700273307,3.333333333333333,3.333333333333333,5.0,3.333333333333333,4.0,1.6666666666666665,2.9896907216494846,6.666666666666666,2.5,1.683453237410072,0.0,0.0,2.3657007286900527
386,4.444444444444445,2.753623188405797,7.666666666666667,4.0,7.5,7.5,0.0,2.052401746724891,10.0,1.1195577055977886,2.893289328932893,2.58123291831157,3.333333333333333,10.0,6.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,2.7605118829981716,0.7812235214370445
415,6.666666666666666,9.782608695652174,9.5,4.0,5.0,0.0,0.10968921389396709,4.179663131628198,0.0,3.4761575673807874,0.0,3.0549650774369876,6.666666666666666,6.666666666666666,4.0,0.0,10.0,1.6666666666666665,9.587628865979381,0.0,5.0,2.8489208633093526,1.358695652173913,0.5484460694698354,2.4781223521437044
657,6.666666666666666,4.27536231884058,8.333333333333334,0.0,5.0,7.5,0.0,2.4204616344354335,10.0,1.7864547339322736,3.580858085808581,3.546917704221075,3.333333333333333,10.0,4.0,3.333333333333333,4.0,1.6666666666666665,1.958762886597938,3.333333333333333,2.5,1.9424460431654678,0.0,0.0,1.9335705812574138
466,6.666666666666666,7.101449275362319,3.333333333333333,2.0,7.5,2.5,3.555758683729433,3.9831565814098564,10.0,3.2584657912923287,0.0,2.8636501670209533,3.333333333333333,10.0,3.0,3.333333333333333,6.0,1.6666666666666665,5.773195876288659,6.666666666666666,5.0,3.7841726618705036,0.0,0.0,2.2386036265039824
913,4.444444444444445,5.579710144927537,0.0,2.0,7.5,7.5,1.2979890310786104,3.1222707423580784,10.0,2.3047684865238423,5.506050605060507,5.0652900091102335,6.666666666666666,10.0,6.0,0.0,10.0,0.0,3.6082474226804124,6.666666666666666,7.5,6.2661870503597115,0.0,0.0,1.86578546009151
384,5.555555555555555,8.695652173913043,7.0,4.0,5.0,0.0,4.501828153564899,4.9282595134123515,0.0,2.574291637871458,4.807480748074807,4.916489523231096,6.666666666666666,6.666666666666666,7.0,6.666666666666666,2.0,1.6666666666666665,8.041237113402062,0.0,5.0,3.6043165467625897,2.9347826086956523,4.223034734917733,3.475682087781732
1005,4.444444444444445,7.608695652173914,4.5,2.0,5.0,0.0,2.719378427787934,3.072364316905802,10.0,2.2494816862474085,0.0,1.9769207409656846,6.666666666666666,10.0,4.0,0.0,10.0,1.6666666666666665,6.494845360824742,6.666666666666666,2.5,2.3597122302158273,2.8532608695652173,0.0,1.9488222335197425
205,6.666666666666666,8.55072463768116,6.666666666666666,4.0,5.0,7.5,0.0,4.441671865252651,0.0,3.8286109191430544,0.0,3.364713027634376,6.666666666666666,10.0,3.0,0.0,10.0,1.6666666666666665,7.835051546391752,3.333333333333333,5.0,3.597122302158273,0.0,0.6215722120658136,2.4673784104389087
676,3.333333333333333,2.028985507246377,0.0,0.0,7.5,7.5,0.0,3.415470991890206,2.5,2.629578438147892,3.734873487348735,4.372912238080778,6.666666666666666,10.0,6.0,0.0,10.0,0.0,0.8247422680412371,6.666666666666666,7.5,5.60431654676259,0.0,0.0,0.8829012031859007
1100,1.1111111111111112,3.4782608695652173,0.0,2.0,7.5,7.5,1.3254113345521024,0.9045539613225202,10.0,0.359364201796821,0.0,0.315821439416945,3.333333333333333,3.333333333333333,1.0,0.0,10.0,8.333333333333334,1.8556701030927836,6.666666666666666,2.5,1.7697841726618704,0.0,0.0,0.4253516353160481
537,3.333333333333333,7.246376811594203,3.6666666666666665,2.0,7.5,7.5,2.742230347349177,2.6949469744229573,10.0,1.8313752591568764,0.0,1.6094746431825082,3.333333333333333,10.0,3.0,0.0,10.0,8.333333333333334,6.804123711340207,6.666666666666666,5.0,4.143884892086331,2.9347826086956523,0.0,1.2938485002541942
1087,7.777777777777778,9.63768115942029,9.333333333333334,4.0,5.0,5.0,0.0,3.374922021210231,0.0,2.5846579129232894,4.790979097909791,4.916489523231096,6.666666666666666,6.666666666666666,7.0,3.333333333333333,4.0,1.6666666666666665,9.381443298969073,3.333333333333333,7.5,7.503597122302158,2.1739130434782608,0.9140767824497258,3.679037451279444
861,4.444444444444445,6.739130434782608,2.5,4.0,7.5,5.0,3.843692870201097,3.2407985028072366,0.0,2.436074637180373,0.0,2.140904949893714,3.333333333333333,10.0,4.0,0.0,10.0,1.6666666666666665,5.257731958762887,6.666666666666666,5.0,3.6258992805755397,0.0,0.0,1.6370106761565837
1454,6.666666666666666,9.565217391304348,9.166666666666666,4.0,5.0,7.5,1.8738574040219378,3.808484092326887,0.0,3.06496199032481,0.0,2.6935924688733675,6.666666666666666,6.666666666666666,4.0,0.0,10.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,2.8776978417266186,0.0,2.0658135283363803,2.543636671750551
182,4.444444444444445,6.159420289855072,9.333333333333334,4.0,10.0,10.0,0.0,0.0,0.0,3.4761575673807874,0.0,3.0549650774369876,3.333333333333333,10.0,5.0,3.333333333333333,4.0,1.6666666666666665,4.43298969072165,3.333333333333333,2.5,1.8129496402877698,1.5760869565217392,0.0,1.4421284528046094
62,7.777777777777778,9.710144927536232,9.333333333333334,4.0,5.0,5.0,0.10968921389396709,4.273237679351217,0.0,3.5798203178991015,0.0,3.1460674157303368,6.666666666666666,6.666666666666666,4.0,3.333333333333333,4.0,1.6666666666666665,9.484536082474227,3.333333333333333,5.0,3.4820143884892083,1.6304347826086958,0.8957952468007313,2.840196576851381
358,4.444444444444445,6.231884057971015,1.3333333333333333,2.0,7.5,0.0,1.3711151736745886,3.3125389893948847,0.0,3.5176226675881135,0.0,3.0914060127543275,3.333333333333333,6.666666666666666,4.0,0.0,10.0,5.0,4.536082474226804,6.666666666666666,2.5,2.0719424460431655,2.282608695652174,0.0,1.6115912557193695
1082,6.666666666666666,9.420289855072463,8.666666666666668,4.0,5.0,7.5,0.0,4.550842170929507,0.0,3.8873531444367657,0.0,3.4163376860006074,6.666666666666666,6.666666666666666,4.0,3.333333333333333,4.0,1.6666666666666665,9.072164948453608,3.333333333333333,5.0,3.79136690647482,2.608695652173913,0.712979890310786,2.6622606337908827
1078,5.555555555555555,9.565217391304348,9.0,4.0,5.0,5.0,3.0255941499085925,2.6450405489706803,0.0,1.7760884588804424,0.0,1.5608867294260553,3.333333333333333,6.666666666666666,1.0,3.333333333333333,4.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,3.0215827338129495,1.9021739130434785,0.0,2.0504999152685985
1252,4.444444444444445,6.956521739130435,3.0,2.0,7.5,7.5,2.330895795246801,2.6949469744229573,10.0,1.8659295093296477,0.0,1.6398420892802914,3.333333333333333,10.0,3.0,0.0,10.0,1.6666666666666665,5.56701030927835,3.333333333333333,2.5,2.0719424460431655,0.4483695652173913,0.0,1.6115912557193695
339,5.555555555555555,6.231884057971015,8.0,2.0,7.5,7.5,2.673674588665448,3.7897691827822833,10.0,3.044229440221147,0.0,2.675372001214698,3.333333333333333,10.0,4.0,0.0,10.0,1.6666666666666665,4.536082474226804,6.666666666666666,2.5,2.1366906474820144,0.0,0.0,2.0352482630062703
702,7.777777777777778,9.710144927536232,9.333333333333334,4.0,0.0,7.5,0.0,3.849033063006862,0.0,3.213545266067726,7.216721672167217,6.808381415122988,6.666666666666666,0.0,8.0,3.333333333333333,4.0,5.0,9.484536082474227,0.0,7.5,4.79136690647482,4.4021739130434785,1.8281535648994516,5.541755634638196
707,7.777777777777778,9.710144927536232,9.333333333333334,4.0,5.0,7.5,3.944241316270567,4.12975670617592,0.0,3.4208707671043537,0.0,3.006377163680534,6.666666666666666,6.666666666666666,4.0,3.333333333333333,4.0,1.6666666666666665,9.484536082474227,0.0,5.0,3.9568345323741005,2.608695652173913,0.6946983546617915,3.7129300118623965
546,5.555555555555555,3.695652173913043,0.0,0.0,5.0,7.5,1.3711151736745886,3.3218964441671868,0.0,2.00760193503801,3.9603960396039604,3.950804737321591,3.333333333333333,10.0,4.0,3.333333333333333,4.0,8.333333333333334,3.711340206185567,6.666666666666666,5.0,3.1654676258992804,0.0,0.6946983546617915,2.967293679037451
510,4.444444444444445,5.72463768115942,8.333333333333334,2.0,7.5,7.5,2.9707495429616086,3.14410480349345,0.0,3.5556323427781615,0.0,3.124810203461889,3.333333333333333,10.0,4.0,6.666666666666666,8.0,6.666666666666666,3.8144329896907214,6.666666666666666,2.5,2.0719424460431655,4.4021739130434785,0.7678244972577697,2.2030164378918826
746,6.666666666666666,9.27536231884058,8.333333333333334,4.0,5.0,7.5,1.3711151736745886,2.9694323144104806,0.0,2.232204561161023,7.0187018701870185,5.836623139993926,6.666666666666666,6.666666666666666,6.0,3.333333333333333,8.0,5.0,8.8659793814433,0.0,5.0,3.985611510791367,3.0434782608695654,0.9872029250457038,3.4078969666158274
1230,4.444444444444445,7.608695652173914,4.5,2.0,5.0,7.5,2.2760511882998173,4.245165315034311,0.0,3.5487214927436073,6.925192519251925,6.941998177953233,6.666666666666666,10.0,10.0,3.333333333333333,8.0,5.0,6.494845360824742,3.333333333333333,5.0,4.316546762589928,2.105978260869565,0.43875685557586835,2.6283680732079304
554,6.666666666666666,9.492753623188406,9.0,4.0,5.0,7.5,3.9579524680073126,3.112913287585777,0.0,2.322045611610228,5.720572057205721,5.1989067719404805,6.666666666666666,6.666666666666666,6.0,3.333333333333333,4.0,5.0,9.175257731958762,3.333333333333333,7.5,6.2661870503597115,4.3478260869565215,1.1334552102376598,4.221318420606677
1289,7.777777777777778,9.710144927536232,9.333333333333334,4.0,5.0,5.0,0.0,3.3842794759825328,0.0,2.7159640635798206,4.675467546754676,4.968114181597328,6.666666666666666,0.0,6.0,3.333333333333333,4.0,5.0,9.484536082474227,0.0,7.5,5.417266187050361,2.404891304347826,1.3528336380255943,4.170479579732248
1193,5.555555555555555,9.202898550724637,8.166666666666666,4.0,0.0,7.5,4.035648994515539,3.8178415470991887,0.0,3.0753282653766414,0.0,2.7027027027027026,6.666666666666666,10.0,3.0,0.0,10.0,1.6666666666666665,8.762886597938145,0.0,5.0,2.8920863309352516,0.0,5.557586837294332,2.2047110659210305
1276,5.555555555555555,7.246376811594203,3.6666666666666665,2.0,7.5,7.5,2.710237659963437,2.255146600124766,10.0,1.3856254319281271,3.6303630363036303,3.221986030974795,3.333333333333333,10.0,4.0,3.333333333333333,8.0,1.6666666666666665,5.979381443298969,6.666666666666666,5.0,3.5755395683453237,3.994565217391304,2.1206581352833638,2.153872225046602
1370,3.333333333333333,3.4782608695652173,0.0,4.0,7.5,7.5,1.4396709323583181,2.6200873362445414,0.0,1.7484450587422253,2.9372937293729375,3.15821439416945,3.333333333333333,10.0,4.0,0.0,10.0,8.333333333333334,5.463917525773195,0.0,2.5,2.431654676258993,0.0,0.0,1.187934248432469
1043,6.666666666666666,8.55072463768116,6.666666666666666,4.0,5.0,7.5,4.958866544789762,4.600748596381784,0.0,4.139599170697996,4.383938393839384,6.058305496507743,6.666666666666666,6.666666666666666,8.0,3.333333333333333,0.0,1.6666666666666665,7.835051546391752,6.666666666666666,5.0,3.697841726618705,2.608695652173913,2.212065813528336,3.8532452126758177
1406,4.444444444444445,7.246376811594203,9.5,2.0,5.0,0.0,2.9981718464351004,2.395508421709295,10.0,1.4996544574982722,0.0,1.3179471606437898,3.333333333333333,10.0,3.0,0.0,10.0,8.333333333333334,7.628865979381443,6.666666666666666,5.0,2.8489208633093526,0.7880434782608696,0.0,1.6624300965937977
544,6.666666666666666,9.710144927536232,9.333333333333334,4.0,5.0,0.0,2.53199268738574,2.0399251403618215,0.0,1.1402902557014514,4.5764576457645765,3.5286972365624054,6.666666666666666,6.666666666666666,5.0,3.333333333333333,4.0,1.6666666666666665,9.484536082474227,3.333333333333333,5.0,3.064748201438849,1.358695652173913,0.43875685557586835,2.4532282663955263
1400,5.555555555555555,4.130434782608695,0.0,0.0,7.5,7.5,0.0,2.688708671241422,10.0,2.1285418106427088,1.1441144114411441,2.5022775584573336,3.333333333333333,10.0,3.0,3.333333333333333,4.0,5.0,1.7525773195876289,3.333333333333333,2.5,1.4964028776978417,0.0,0.0,1.4421284528046094
603,6.666666666666666,9.565217391304348,9.166666666666666,4.0,5.0,7.5,0.0,1.8714909544603866,0.0,0.9191430545957152,3.3003300330033003,2.6298208320680234,6.666666666666666,6.666666666666666,2.0,0.0,10.0,8.333333333333334,9.278350515463918,3.333333333333333,5.0,3.4532374100719427,0.0,3.1444241316270567,1.967463141840366
826,4.444444444444445,3.7681159420289854,0.0,0.0,7.5,7.5,3.583180987202925,2.445414847161572,5.0,1.5549412577747064,0.0,1.3665350744002431,3.333333333333333,6.666666666666666,3.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.2641925097441111
1398,4.444444444444445,5.652173913043478,5.333333333333333,2.0,7.5,7.5,0.8226691042047531,3.767935121646912,5.0,2.7712508638562543,4.224422442244224,4.767689037351959,3.333333333333333,10.0,5.0,0.0,10.0,1.6666666666666665,3.711340206185567,6.666666666666666,2.5,1.7266187050359714,0.0,0.0,1.7471614980511776
69,6.666666666666666,5.869565217391305,0.5,2.0,7.5,7.5,2.7559414990859232,4.0673736743605735,10.0,3.3517622667588114,5.407040704070408,5.930762222897055,6.666666666666666,10.0,5.0,3.333333333333333,8.0,1.6666666666666665,4.020618556701031,0.0,5.0,4.798561151079136,0.0,0.38391224862888484,3.2214878834095915
472,5.555555555555555,9.63768115942029,9.166666666666666,4.0,5.0,2.5,2.0978062157221204,1.7061759201497193,0.0,2.5501036627505185,0.0,2.2411175220163986,3.333333333333333,10.0,3.0,0.0,10.0,3.333333333333333,9.381443298969073,3.333333333333333,5.0,3.7769784172661867,0.0,0.5118829981718465,1.916624300965938
1306,6.666666666666666,9.63768115942029,9.333333333333334,4.0,5.0,7.5,0.0,4.266999376169681,0.0,3.572909467864547,0.0,3.1399939265107806,6.666666666666666,6.666666666666666,4.0,3.333333333333333,4.0,1.6666666666666665,9.381443298969073,3.333333333333333,5.0,3.410071942446043,1.7934782608695652,0.6398537477148081,2.840196576851381
266,5.555555555555555,9.057971014492754,7.833333333333333,4.0,5.0,0.0,3.2632541133455213,2.5015595757953832,5.0,1.6171389080856946,3.8998899889988996,3.57424840570908,6.666666666666666,10.0,6.0,3.333333333333333,8.0,1.6666666666666665,8.556701030927835,0.0,5.0,2.971223021582734,1.2907608695652173,1.3711151736745886,2.543636671750551
947,7.777777777777778,9.420289855072463,8.833333333333332,4.0,5.0,0.0,5.941499085923217,5.040548970679976,0.0,4.474775397373877,0.0,3.9325842696629216,6.666666666666666,6.666666666666666,7.0,3.333333333333333,4.0,1.6666666666666665,9.072164948453608,0.0,7.5,5.81294964028777,0.0,4.606946983546618,3.9840704965260128
1375,7.777777777777778,9.782608695652174,9.5,4.0,5.0,2.5,0.0,4.900187149095446,0.0,4.274360746371803,0.0,3.7564530822957787,6.666666666666666,6.666666666666666,5.0,3.333333333333333,4.0,1.6666666666666665,9.587628865979381,0.0,7.5,5.194244604316546,1.358695652173913,0.6581352833638026,3.458735807490256
1098,3.333333333333333,4.63768115942029,0.0,0.0,7.5,7.5,3.0712979890310788,2.096069868995633,10.0,1.4616447823082241,3.118811881188119,3.006377163680534,3.333333333333333,10.0,4.0,0.0,10.0,8.333333333333334,2.4742268041237114,6.666666666666666,2.5,1.7266187050359714,0.0,0.0,1.5776986951364176
1442,10.0,9.855072463768117,9.666666666666666,4.0,0.0,0.0,3.496343692870201,3.1721771678103554,0.0,2.3911541119557707,5.396039603960396,5.080473732159126,6.666666666666666,0.0,8.0,3.333333333333333,0.0,1.6666666666666665,9.690721649484535,0.0,7.5,5.841726618705037,2.282608695652174,0.9506398537477148,4.661921708185053
1039,3.333333333333333,7.101449275362319,3.333333333333333,2.0,5.0,0.0,2.326325411334552,1.965065502183406,10.0,1.022805805114029,0.0,0.898876404494382,3.333333333333333,10.0,1.0,0.0,10.0,1.6666666666666665,5.773195876288659,6.666666666666666,2.5,2.0575539568345325,0.0,0.0,0.7642772411455685
1255,5.555555555555555,4.27536231884058,0.0,0.0,7.5,7.5,1.9424131627056673,2.7573300062383033,10.0,2.159640635798203,2.2442244224422443,3.1369571819010025,3.333333333333333,10.0,4.0,3.333333333333333,4.0,8.333333333333334,6.597938144329897,6.666666666666666,2.5,4.028776978417266,0.0,0.0,1.5692255549906795
1245,5.555555555555555,8.115942028985508,8.833333333333332,2.0,5.0,7.5,0.0,1.824703680598877,0.0,2.785072563925363,4.004400440044004,4.658366231399939,10.0,10.0,5.0,3.333333333333333,8.0,5.0,7.216494845360825,0.0,5.0,3.431654676258993,3.641304347826087,2.047531992687386,2.4250127097102188
1024,7.777777777777778,7.536231884057971,4.333333333333334,2.0,5.0,0.0,5.324497257769653,4.881472239550842,10.0,8.859709744298549,0.0,7.786213179471606,6.666666666666666,6.666666666666666,8.0,3.333333333333333,4.0,1.6666666666666665,6.391752577319587,0.0,5.0,4.784172661870504,0.0,1.3162705667276051,4.272157261481105
1168,5.555555555555555,4.565217391304348,6.0,2.0,7.5,7.5,2.8610603290676417,3.5152838427947595,0.0,3.116793365583967,4.796479647964796,5.387184937746735,6.666666666666666,6.666666666666666,5.0,6.666666666666666,8.0,3.333333333333333,2.3711340206185567,6.666666666666666,5.0,3.8848920863309355,0.0,0.0,3.3909506863243517
317,7.777777777777778,9.710144927536232,9.333333333333334,4.0,5.0,0.0,0.0,3.393636930754835,0.0,2.6053904630269527,4.790979097909791,4.9347099908897665,6.666666666666666,6.666666666666666,6.0,3.333333333333333,4.0,1.6666666666666665,9.484536082474227,3.333333333333333,7.5,7.37410071942446,2.826086956521739,0.8409506398537476,3.9840704965260128
905,4.444444444444445,5.942028985507246,0.6666666666666666,2.0,7.5,7.5,1.6179159049360146,3.2938240798502805,10.0,2.5190048375950242,0.0,2.2137868205283935,3.333333333333333,10.0,4.0,0.0,10.0,1.6666666666666665,4.123711340206185,3.333333333333333,2.5,2.014388489208633,0.0,0.0,1.5776986951364176
1259,5.555555555555555,7.028985507246377,3.1666666666666665,2.0,5.0,7.5,2.751371115173675,3.287585776668746,5.0,2.48790601243953,0.0,2.186456119040389,3.333333333333333,10.0,4.0,0.0,10.0,1.6666666666666665,5.6701030927835046,6.666666666666666,5.0,3.3093525179856114,2.4456521739130435,0.0,1.967463141840366
254,4.444444444444445,6.159420289855072,1.1666666666666667,2.0,7.5,7.5,4.213893967093235,4.098565190268247,10.0,3.3863165169315823,0.0,2.976009717582752,3.333333333333333,10.0,3.0,0.0,10.0,1.6666666666666665,4.43298969072165,3.333333333333333,2.5,2.115107913669065,3.3967391304347827,0.0,1.86578546009151
292,4.444444444444445,5.579710144927537,9.666666666666666,2.0,7.5,7.5,1.3345521023765996,2.395508421709295,5.0,2.8127159640635795,3.124312431243124,4.196781050713635,3.333333333333333,10.0,6.0,3.333333333333333,4.0,1.6666666666666665,3.6082474226804124,6.666666666666666,2.5,2.0215827338129495,0.0,0.0,1.6285375360108456
1350,4.444444444444445,7.028985507246377,3.1666666666666665,2.0,7.5,7.5,2.2851919561243146,3.8927011852776046,10.0,3.469246717346234,7.128712871287128,6.98451260249013,6.666666666666666,10.0,10.0,0.0,10.0,8.333333333333334,5.6701030927835046,6.666666666666666,10.0,6.964028776978417,0.0,0.0,2.797830876122691
1369,7.777777777777778,9.492753623188406,8.833333333333332,4.0,5.0,0.0,1.6910420475319925,5.168434185901435,0.0,4.6095369730476845,0.0,4.051017309444276,6.666666666666666,6.666666666666666,6.0,3.333333333333333,8.0,1.6666666666666665,9.175257731958762,0.0,5.0,3.6115107913669062,0.0,4.789762340036563,3.340111845449924
942,3.333333333333333,7.608695652173914,4.5,4.0,5.0,2.5,6.581352833638025,4.491578290704928,10.0,3.8217000691085,0.0,3.3586395384148195,6.666666666666666,10.0,6.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,4.361413043478261,0.0,1.95051686154889
1063,5.555555555555555,3.8405797101449273,5.0,0.0,7.5,7.5,1.8144424131627057,3.440424204616344,5.0,2.657221838286109,0.0,2.3352566049195262,3.333333333333333,6.666666666666666,3.0,3.333333333333333,4.0,8.333333333333334,6.391752577319587,6.666666666666666,5.0,3.1654676258992804,2.255434782608696,2.1937842778793417,1.2811387900355873
837,5.555555555555555,7.3188405797101455,3.8333333333333335,2.0,7.5,7.5,1.5082266910420474,1.5065502183406112,10.0,0.5148583275742916,2.7722772277227725,1.9829942301852412,3.333333333333333,10.0,3.0,0.0,10.0,8.333333333333334,6.082474226804123,6.666666666666666,2.5,1.8992805755395683,0.0,0.0,1.103202846975089
682,5.555555555555555,8.985507246376812,7.833333333333333,4.0,5.0,5.0,4.584095063985375,4.026824703680599,0.0,3.3068417415342086,0.0,2.90616459155785,3.333333333333333,6.666666666666666,4.0,3.333333333333333,4.0,1.6666666666666665,8.45360824742268,6.666666666666666,5.0,3.100719424460432,4.171195652173913,0.0,2.3402813082528384
1455,5.555555555555555,9.202898550724637,8.333333333333334,4.0,5.0,7.5,0.0,2.9725514660012475,0.0,2.1389080856945406,3.8173817381738173,3.987245672638931,6.666666666666666,10.0,5.0,3.333333333333333,8.0,1.6666666666666665,8.762886597938145,3.333333333333333,5.0,3.3093525179856114,0.0,0.7312614259597806,2.3741738688357907
882,5.555555555555555,8.695652173913043,7.166666666666667,4.0,5.0,7.5,0.0,2.520274485339988,5.0,1.6378714581893572,4.317931793179318,3.823261463710902,6.666666666666666,10.0,5.0,3.333333333333333,8.0,5.0,8.144329896907216,3.333333333333333,5.0,2.798561151079137,4.646739130434783,0.7312614259597806,2.4250127097102188
1224,6.666666666666666,9.565217391304348,9.166666666666666,4.0,5.0,0.0,3.3089579524680075,2.4578914535246414,0.0,1.5687629578438147,3.8613861386138613,3.510476768903735,6.666666666666666,6.666666666666666,6.0,3.333333333333333,4.0,1.6666666666666665,9.278350515463918,0.0,5.0,2.7913669064748206,1.358695652173913,1.3711151736745886,2.526690391459075
1260,5.555555555555555,9.202898550724637,8.166666666666666,4.0,5.0,7.5,0.0,2.6232064878353087,0.0,1.9281271596406357,4.306930693069307,4.072274521712724,6.666666666666666,10.0,5.0,3.333333333333333,8.0,5.0,8.762886597938145,0.0,5.0,3.6115107913669062,0.0,1.882998171846435,2.475851550584647
641,6.666666666666666,9.347826086956522,8.5,4.0,5.0,7.5,3.372943327239488,3.296943231441048,0.0,2.4982722874913614,4.796479647964796,4.8436076525964165,6.666666666666666,6.666666666666666,5.0,3.333333333333333,8.0,1.6666666666666665,8.969072164948454,0.0,5.0,4.676258992805755,0.0,4.296160877513711,3.2384341637010676
1173,4.444444444444445,5.362318840579711,7.333333333333333,2.0,7.5,7.5,0.6946983546617915,4.984404242046163,10.0,4.498963372494817,5.341034103410341,8.35712116610993,10.0,0.0,10.0,3.333333333333333,4.0,10.0,10.0,10.0,0.0,0.0,1.6576086956521738,0.0,2.8063040162684287
1309,5.555555555555555,8.623188405797102,6.833333333333334,2.0,5.0,7.5,5.484460694698354,3.9862757330006238,5.0,3.31720801658604,0.0,2.9152748253871854,6.666666666666666,6.666666666666666,4.0,0.0,10.0,1.6666666666666665,7.9381443298969065,3.333333333333333,5.0,3.568345323741007,1.5217391304347827,0.9323583180987204,2.44534824605999
724,8.88888888888889,9.782608695652174,9.666666666666666,4.0,0.0,7.5,5.639853747714808,5.2963194011228945,0.0,4.713199723565999,0.0,4.142119647737625,6.666666666666666,0.0,6.0,3.333333333333333,4.0,1.6666666666666665,9.587628865979381,0.0,7.5,5.525179856115107,4.442934782608695,1.170018281535649,4.831384511099814
1228,8.88888888888889,9.855072463768117,9.666666666666666,4.0,0.0,7.5,7.038391224862889,5.308796007485964,0.0,4.727021423635107,0.0,4.154266626176739,3.333333333333333,0.0,5.0,3.333333333333333,4.0,1.6666666666666665,9.690721649484535,0.0,7.5,7.568345323741007,0.0,1.3162705667276051,5.6328418912048805
1430,4.444444444444445,9.63768115942029,9.166666666666666,4.0,5.0,0.0,0.0,2.283218964441672,0.0,1.38217000691085,6.072607260726073,4.567263893106589,6.666666666666666,10.0,5.0,3.333333333333333,4.0,5.0,9.381443298969073,0.0,5.0,2.6762589928057556,1.358695652173913,0.7312614259597806,2.6646331130316896
157,7.777777777777778,9.927536231884059,10.0,4.0,0.0,7.5,0.0,2.4142233312538988,0.0,1.520387007601935,6.567656765676567,4.962040692377771,6.666666666666666,0.0,6.0,3.333333333333333,4.0,5.0,9.79381443298969,0.0,7.5,4.892086330935252,0.0,1.3711151736745886,3.9755973563802742
1009,4.444444444444445,3.9130434782608696,0.0,0.0,7.5,7.5,0.0,3.14410480349345,0.0,2.328956461644782,0.0,3.6076525964166413,6.666666666666666,10.0,5.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.137095407558041
405,3.333333333333333,7.536231884057971,7.166666666666667,2.0,7.5,7.5,5.100548446069469,3.995633187772926,0.0,4.443676572218383,0.0,3.905253568174917,6.666666666666666,10.0,6.0,3.333333333333333,8.0,1.6666666666666665,8.144329896907216,6.666666666666666,5.0,3.5251798561151078,1.6304347826086958,1.425959780621572,1.95051686154889
880,4.444444444444445,9.63768115942029,9.333333333333334,4.0,0.0,7.5,4.478976234003657,3.399875233936369,5.0,2.6123013130615065,0.0,2.2957789249924083,3.333333333333333,10.0,3.0,0.0,10.0,1.6666666666666665,9.381443298969073,0.0,5.0,3.237410071942446,0.0,0.8957952468007313,2.069140823589222
155,5.555555555555555,3.7681159420289854,0.0,0.0,7.5,7.5,0.0,1.784154709918902,2.5,0.8223911541119557,2.8822882288228824,2.313999392651078,3.333333333333333,10.0,3.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.14625228519195613,0.7473309608540925
85,7.777777777777778,8.623188405797102,7.0,2.0,5.0,7.5,0.0,4.0174672489082965,0.0,3.34139599170698,6.138613861386139,6.325539022168236,6.666666666666666,6.666666666666666,7.0,3.333333333333333,8.0,1.6666666666666665,7.9381443298969065,6.666666666666666,5.0,3.323741007194245,1.7255434782608694,1.4990859232175502,3.814607693611252
744,7.777777777777778,8.768115942028986,7.166666666666667,4.0,5.0,7.5,3.350091407678245,4.170305676855895,5.0,3.4657912923289564,0.0,3.0458548436076525,6.666666666666666,6.666666666666666,3.0,3.333333333333333,8.0,1.6666666666666665,8.144329896907216,3.333333333333333,5.0,3.323741007194245,1.3043478260869565,0.0,2.4589052702931706
